825,16069.08475
243,7196.866999999998
211,8162.71625
1083,4076.497
908,15170.069
830,13393.756
881,2789.0574
330,48517.56315
641,32787.458589999995
357,9620.3307
973,1759.338
247,1986.9334
883,46255.1125
149,1842.519
985,7624.63
542,13887.204
329,9144.565
556,8334.5896
1305,2464.6188
346,4889.9995
605,9283.562
339,8232.6388
679,10156.7832
397,16586.49771
761,2416.955
6,8240.5896
1046,7325.0482
1257,11305.93455
694,3577.9990000000007
824,12523.6048
49,38709.176
1161,5124.1887
171,8116.68
401,8083.9198
186,3981.9768
864,8782.469000000001
128,32734.1863
225,11987.1682
647,8252.2843
590,11842.442
1189,13126.67745
1144,9630.397
760,3925.7582
1005,4433.3877
738,36189.1017
476,35147.52848
698,10976.24575
865,6600.361
239,7152.6714
952,4527.18295
599,33471.97189
227,24227.33724
787,1917.3184
929,6289.7549
798,11848.141
1254,4415.1588
448,5910.944
1337,29141.3603
686,7729.64575
958,41034.2214
1286,3732.6251
1140,9048.0273
1181,2850.68375
543,63770.42801
268,7441.053000000001
298,38746.3551
1280,8283.6807
739,44585.45587
1041,1704.70015
1077,2102.2647
879,6311.951999999998
1045,21880.82
282,4237.12655
980,25517.11363
695,3201.24515
802,2103.08
882,2585.85065
624,12129.61415
544,10231.4999
753,11833.7823
1174,4433.9159
328,47928.03
1053,25309.489
903,8125.7845
673,6185.3208
196,5649.715
1278,22462.04375
538,8233.0975
778,5934.3798
1050,8023.13545
471,2203.47185
409,4074.4537
209,6610.1097
806,28476.73499
707,10264.4421
984,4915.05985
1107,10493.9458
429,18804.7524
587,43943.8761
981,4500.33925
145,5138.2567
1152,40941.2854
1138,3704.3545
585,4779.6023
95,3766.8838
1230,60021.39897
85,21098.55405
304,12646.207
1135,11085.5868
82,37165.1638
436,2254.7967
217,2483.736
224,19515.5416
1165,5227.98875
537,8825.086
581,1639.5631
685,11244.3769
199,14901.5167
935,12233.828
1097,1674.6323
245,24476.47851
47,3556.9223
29,38711.0
1218,41661.602
398,14988.432
84,39836.519
728,2217.6012
295,1704.5681
1076,8551.347
1240,47269.85400000001
1256,11436.73815
702,9504.3103
1206,36910.60803
88,8026.6666
646,6123.5688
1068,14349.8544
1022,42211.1382
1044,11394.06555
408,6652.5288
862,12269.68865
1160,7727.2532
661,22192.43711
1151,12235.8392
871,3392.3652
717,13112.6048
898,1634.5734
189,4922.9159
636,2709.1119
1253,15828.82173
458,10601.412
676,12485.8009
634,9391.346
873,6849.026
1296,1708.92575
866,1141.4451
38,39774.2763
1198,6393.60345
0,16884.924
1299,2710.82855
77,1532.4697
111,11881.358
22,1137.011
89,11082.5772
318,7421.19455
460,10381.4787
966,23967.38305
412,14455.64405
919,5245.2269
248,1832.094
675,7222.78625
1184,18328.2381
383,5846.9176
24,6203.90175
1021,35595.5898
257,5400.9805
74,7726.854
309,7749.1564
955,3875.7341
260,11837.16
124,10115.00885
999,5267.81815
403,10269.46
1327,9377.9047
991,7144.86265
65,1743.214
219,25081.76784
132,11163.568
204,7147.105
382,20781.48892
1210,5373.36425
418,14418.2804
1075,4562.8421
1016,2709.24395
632,3366.6697
168,2719.27975
905,4564.19145
672,4399.731
1324,4239.89265
386,11856.4115
301,24873.3849
42,6272.4772
1074,13204.28565
845,45008.9555
228,7358.17565
909,17496.306
699,3500.6123
850,37270.1512
1102,3471.4096
197,8516.829
854,24106.91255
722,12979.358
514,21082.16
210,1980.07
671,3943.5954
31,2198.18985
674,46200.9851
696,29186.48236
1313,36397.576
177,10436.096
628,11365.952
226,2689.4954
964,26467.09737
237,4463.2051
1060,1981.5819
1316,1731.677
367,8017.06115
648,1712.227
1157,14426.07385
693,2352.96845
1183,9447.3824
180,11735.87905
1318,19496.71917
423,2727.3951
1092,3591.48
899,2117.33885
829,6117.4945
1090,41676.0811
1079,15161.5344
161,36149.4835
405,11396.9002
1042,33475.81715
273,9617.66245
414,2134.9015
242,35160.13457
17,2395.17155
445,7345.084
979,4889.0368
23,37701.8768
547,11538.421
350,11830.6072
969,8596.8278
564,2801.2588
616,11658.11505
933,7348.142
466,13224.693
76,3947.4131
1167,4529.477
1037,39725.51805
995,7986.47525
1322,12981.3457
502,22218.1149
1247,6059.173000000002
1168,4670.64
789,13457.9608
540,6196.448
5,3756.6216
764,9095.06825
1232,12479.70895
541,3056.3881
926,2913.5690000000004
326,3561.8889
1101,11253.421
803,38792.6856
475,28868.6639
101,3645.0894
815,1877.9294
880,3443.0640000000008
388,3176.8159
431,4906.40965
118,8601.3293
891,7243.8136
949,19933.458
1008,23241.47453
127,9634.538
615,42969.8527
115,30259.995560000007
523,5397.6167
833,11743.9341
859,10965.446000000002
1186,37465.34375
35,1625.43375
1084,15019.76005
565,2128.43105
1205,5116.5004
16,10797.3362
1172,11093.6229
548,3213.62205
172,1694.7964
1294,11931.12525
482,1622.1885
341,13352.0998
720,9875.6804
478,1534.3045
831,5266.3656
649,12430.95335
1023,1711.0268
378,16455.70785
781,1146.7966
310,8444.474
317,10435.06525
218,3392.9768
144,20745.9891
855,1875.344
576,1664.9996
1214,3956.07145
782,9386.1613
1061,11554.2236
622,9182.17
1190,5327.40025
725,40932.4295
1087,11353.2276
629,42983.4585
651,10579.711
1139,36898.73308
93,5729.0053
579,3206.49135
376,21659.9301
737,3484.331
156,21223.6758
20,13228.84695
545,23807.2406
1250,18648.4217
325,6600.20595
924,6250.435
266,17179.522
1259,10197.7722
535,6067.12675
1225,4795.6568
1261,3277.161
64,14711.7438
791,1252.407
411,19594.80965
45,20630.28351
1059,4462.7218
915,2473.3341
814,5584.3057
741,18246.4955
246,12648.7034
1156,39722.7462
427,7323.734818999998
1199,4934.705
765,11842.62375
1006,4438.2634
897,2221.56445
269,9282.4806
1231,20167.33603
598,7441.501
456,11881.9696
112,4646.759
1109,8605.3615
420,46889.2612
32,4687.797000000001
184,7731.4271
559,1646.4297
306,20177.67113
1123,18903.49141
749,3062.50825
53,37742.5757
1312,4536.259
1293,9301.89355
1307,21472.4788
522,9866.30485
869,4391.652
283,11879.10405
1333,10600.5483
66,14235.072
1326,7050.0213
297,21978.6769
656,3410.324
1033,13747.87235
593,15359.1045
774,7261.741
163,5152.134
808,1131.5066
484,9563.029
736,40419.0191
200,2130.6759
704,8930.93455
846,9872.701
1049,39727.614
950,11534.87265
390,10736.87075
133,1632.56445
1332,11411.685
232,1727.785
322,35491.64
1024,8569.8618
820,7445.9180000000015
861,7151.092
1145,11289.10925
718,10848.1343
198,9644.2525
492,2196.4732
1260,4544.2348
719,12231.6136
30,35585.576
1233,11345.518999999998
1027,21595.38229
723,1263.249
1110,11512.405
396,8522.003
216,10355.641
1314,18765.87545
821,2680.9493
463,11165.41765
1057,17929.303369999998
143,18157.876
407,8539.671
977,2902.9065
1330,12629.1656
910,2639.0429
1335,1629.8335
96,12105.32
604,17468.9839
439,2897.3235
596,7640.3092
274,2523.1695
1148,10791.96
776,6986.696999999999
2,4449.462
373,36085.219
780,18259.216
1243,3171.6149
233,12333.828
223,34779.615
681,1242.26
1125,14254.6082
813,4428.88785
71,6799.458000000001
766,8062.764
783,24520.264
130,12815.44495
667,40003.33225
1282,14283.4594
1136,7623.518
1329,10325.206
986,8410.04685
205,4337.7352
571,2219.4451
592,2566.4707
1276,2741.948
1119,5693.4305
1213,10806.839
107,3877.30425
380,15006.57945
313,8124.4084
255,13047.33235
286,9432.9253
947,39047.285
823,8219.2039
1201,8733.22925
399,1631.6683
435,13919.8229
25,14001.1338
360,10043.249
637,24915.04626
1263,7337.748
323,11566.30055
809,3309.7926
705,5375.038000000001
659,14394.39815
1178,2899.48935
264,20462.99766
800,7046.7222
165,10407.08585
994,16420.49455
763,3070.8087
834,5377.4578
129,6082.405
404,3260.199
1273,4747.0529
621,40182.246
983,16796.41194
1226,6640.54485
900,8688.85885
1304,21259.37795
895,13063.883
354,14133.03775
640,6666.243
1207,38415.474
1001,34472.841
178,8823.279
804,1815.8759
3,21984.47061
63,4133.64165
1323,43896.3763
249,4040.55825
364,3180.5101
842,36021.0112
48,12629.8967
1004,8627.5411
526,24059.68019
710,1727.54
588,13635.6379
996,7418.522
181,1631.8212
1122,46661.4424
487,1253.936
188,6775.960999999998
1302,3208.7870000000007
769,6933.24225
549,45863.205
875,2690.1138
94,47291.055
493,12574.049
43,6313.759
916,21774.32215
516,27724.28875
170,13405.3903
303,4349.462
4,3866.8552
270,1719.4363
642,13143.86485
1126,10214.636
26,14451.83515
976,7804.1605
362,13844.506
1113,5312.16985
159,19749.383380000007
1241,49577.6624
489,10461.9794
577,58571.07448
968,3279.86855
917,35069.37452
754,17128.42608
998,6551.7501
394,9411.005
468,23288.9284
1252,16232.847
395,7526.70645
450,7512.267
1288,38344.566
524,38245.59327
92,30184.9367
336,12142.5786
421,46599.1084
703,5385.3379
1052,9288.0267
1093,33907.547999999995
913,7626.993
321,24671.66334
682,40103.89
505,6796.86325
499,13470.86
961,3353.284
907,7633.7206
932,10096.97
40,3046.062
374,1391.5287
1193,8671.19125
464,1632.03625
293,2156.7518
338,41919.097
982,19199.944
497,8027.968000000002
314,34838.873
1094,11299.343
166,4830.63
1114,2396.0959
972,2527.81865
90,2026.9741
970,10702.6424
281,48549.17835
454,4686.3887
591,8428.0693
1315,11272.33139
287,14256.1928
785,6414.178000000001
291,20277.80751
148,10959.6947
1227,7162.0122
1266,10704.47
627,11326.71487
152,6334.34355
1085,19023.26
1081,4454.40265
294,3906.127
105,17560.37975
179,8538.28845
904,12644.589
918,13041.921
137,2045.68525
603,16085.1275
529,1708.0014
745,9910.35985
1292,1515.3449
513,1256.299
1223,26125.67477
1180,7650.77375
117,19107.7796
459,7682.67
261,17085.2676
1017,3987.926
1142,27117.99378
109,47055.5321
890,29330.98315
44,6079.6715
956,41999.52
876,26140.3603
931,6238.298000000002
